매출등급,대분류업종,대분류업종코드,도로명주소,위도,경도,num_of_company(near 3km),num_of_large(near 1km),num_of_bus_stop(near 500m),num_of_hospital(near 1km),num_of_theather(near 1km),num_of_camp(near 3km),num_of_school(near 500m),nearest_subway_name,nearest_subway_distance,num_of_subway(near 500m),num_of_gvn_office(near 500m),parks_within_500m,parking_lots_within_500m,university_within_0m_500m,university_within_500m_1000m,university_within_1000m_1500m,university_within_1500m_2000m
3,음식점,1,경산시 대학로61길 12-3,35.8393579,128.7545531,321,0,9,1,0,1,0,영남대,363.5909622084183,1,1,1,0,0,0,0,0
3,소매업,6,경산시 대학로 58,35.8334021,128.7286968,119,3,19,2,6,0,1,임당,1124.9405588821503,0,1,4,3,0,0,0,0
3,카페 및 베이커리,12,경산시 삼풍로 15,35.8221361,128.7548282,208,0,7,1,0,1,0,영남대,1585.883653675718,0,0,0,0,0,0,0,0
3,제조업,5,경산시 압량시장길 16,35.8447688,128.7592993,320,0,12,0,0,0,1,영남대,1095.8072189192549,0,2,0,0,0,0,0,0
3,제조업,5,경산시 박사강변로 194,35.9627458,128.8169418,161,0,4,0,0,1,0,영남대,15167.563523851844,0,0,0,0,0,0,0,0
3,음식점,1,경산시 장산로 294,35.8160151,128.7558606,141,0,29,2,0,1,1,정평,1903.2575361030388,0,2,1,0,0,0,0,1
3,음식점,1,경산시 원효로 2,35.8235917,128.7377377,133,2,11,10,0,1,0,정평,67.51943692620497,1,6,1,8,0,0,0,0
3,제조업,5,경산시 얼음장골길 11-8,35.952568,128.7882519,99,0,0,0,0,1,0,영남대,13283.195945559728,0,0,0,0,0,0,0,0
3,소매업,6,경산시 인안길20길 31,35.86073020000001,128.7905769,546,0,0,0,0,0,0,영남대,4343.404262657479,0,0,0,0,0,0,0,0
3,제조업,5,경산시 압량안길 36-1,35.84472050000001,128.771242,388,0,0,0,0,0,0,영남대,1894.853130630851,0,0,0,0,0,0,0,0
3,기타,0,경산시 하양로 59,35.9107345,128.8153025,157,1,11,0,5,0,1,영남대,9990.892541303652,0,2,0,0,0,0,1,0
3,기타,0,경산시 원효로26길 25-4,35.8200917,128.7501169,153,0,17,1,0,1,1,정평,1242.530417208783,0,0,0,0,0,0,0,1
3,제조업,5,경산시 자인공단1로 1,35.8236266,128.8197038,322,0,5,0,0,0,3,영남대,6193.5630047749255,0,2,0,0,0,0,1,0
3,서비스,4,경산시 강변동로 80,35.8180047,128.7340393,131,1,13,10,0,1,4,정평,732.0032711551478,0,2,0,5,0,0,0,1
3,서비스,4,경산시 원효로 23,35.824514,128.7404361,137,2,10,8,0,1,0,정평,291.55040465819974,1,4,2,5,0,0,0,0
3,제조업,5,경산시 압량안길 38,35.8450259,128.7715179,396,0,0,0,0,0,0,영남대,1933.2659540348773,0,0,0,0,0,0,0,0
3,기타,0,경산시 경산로40길 12,35.8257428,128.727328,127,2,11,7,0,1,2,정평,916.5970684877392,0,1,4,6,0,0,0,0
3,음식점,1,경산시 청운1로 33,35.8392045,128.7536387,319,0,8,1,0,1,0,영남대,322.7887176301114,1,1,1,0,0,0,0,0
3,제조업,5,경산시 경안로 149,35.8208593,128.7376929,135,1,12,8,0,1,0,정평,357.14446263507466,1,4,0,6,0,0,0,1
3,유흥주점,9,경산시 대학로59길 11-14,35.8376223,128.7526813,310,0,4,1,0,1,0,영남대,143.6476605065773,1,3,0,0,0,0,0,0
3,음식점,1,경산시 백양로34길 3,35.8107014,128.7593258,116,0,18,2,0,1,3,정평,2484.654782296326,0,1,3,0,0,0,0,1
3,제조업,5,경산시 원효로 334,35.8132021,128.7712907,178,0,8,3,0,1,1,영남대,3055.912840980614,0,0,0,0,0,0,0,0
3,운송업,3,경산시 일연로 565,35.8588892,128.8056586,699,0,2,0,0,0,0,영남대,5377.47610512089,0,0,0,0,0,0,0,0
3,음식점,1,경산시 다문로 86,35.8754249,128.8204872,605,0,8,1,0,0,2,영남대,7483.437388245425,0,1,1,0,0,0,0,0
3,기타,0,경산시 중앙로 41,35.82165140000001,128.7318897,128,2,10,9,0,1,2,정평,553.8140755770992,0,3,0,8,0,0,0,0
3,기타,0,경산시 공단로100길 10,35.8760815,128.8202298,600,0,8,1,0,0,2,영남대,7507.031428016615,0,1,0,0,0,0,0,0
3,음식점,1,경산시 대학로 1367,35.9009486,128.8238986,219,0,9,0,0,0,1,영남대,9613.604589838997,0,0,0,0,0,0,0,0
3,음식점,1,경산시 평산길 23,35.8041075,128.7668494,96,0,5,1,0,1,0,정평,3471.619006289923,0,0,0,0,0,0,1,0
3,제조업,5,경산시 용천길26길 42-9,35.9179049,128.8431202,200,0,6,1,0,0,0,영남대,12172.71521018879,0,0,0,0,0,0,0,1
3,기타,0,경산시 경산로44길 3-18,35.8286189,128.7252305,122,3,16,4,0,0,1,정평,1198.872613190869,0,1,4,4,0,0,0,0
3,운송업,3,경산시 대학로 924,35.8742397,128.7981085,476,0,6,0,0,0,0,영남대,5857.167090218526,0,0,0,0,0,0,0,0
3,음식점,1,경산시 대학로9길 7-1,35.8348417,128.7271214,117,3,18,3,6,0,1,임당,1268.0147129920003,0,1,2,3,0,0,0,0
3,음식점,1,경산시 원효로28길 24,35.8201708,128.7507864,152,0,17,1,0,1,1,정평,1296.3365380018497,0,0,0,0,0,0,0,1
3,기타,0,경산시 대왕로 98-13,35.7846837,128.8382862,146,0,5,0,0,0,0,영남대,9608.754005484469,0,1,0,0,0,0,0,0
3,소매업,6,경산시 조산천동길 44,35.91670939999999,128.8214292,213,1,14,0,5,0,2,영남대,10850.5391358952,0,3,0,0,0,0,0,0
3,제조업,5,경산시 대구대로 621-11,35.8721073,128.8544268,505,0,7,0,0,0,1,영남대,9987.21891931817,0,0,0,0,0,0,0,0
3,음식점,1,경산시 청운로 11,35.8369279,128.7524842,309,0,4,1,0,1,0,영남대,77.4830421337378,1,3,0,0,0,0,0,0
3,도매업,7,경산시 대학로 428,35.8457984,128.7644384,334,0,11,0,0,0,1,영남대,1474.6280246979604,0,0,0,0,0,0,0,0
3,제조업,5,경산시 공단4로5길 71,35.8700441,128.8209884,689,0,4,1,0,0,0,영남대,7192.903693057765,0,0,1,0,0,0,0,0
3,제조업,5,경산시 가일길20길 30,35.8371382,128.7802637,430,0,4,0,0,0,0,영남대,2468.2433035462373,0,0,0,0,0,0,0,0
3,기타,0,경산시 원효로40길 17-6,35.8173662,128.7569797,154,0,20,2,0,1,1,정평,1930.663455229757,0,2,1,0,0,0,0,1
3,소매업,6,경산시 계양로8길 69,35.8163718,128.7546521,133,0,29,1,0,1,0,정평,1788.310854565722,0,2,1,0,0,0,0,1
3,음식점,1,경산시 백자로 78,35.8125029,128.7557682,113,0,20,2,0,1,2,정평,2107.5964362434165,0,1,2,0,0,0,1,0
3,의료,11,경산시 경안로 195,35.8248758,128.7368547,132,2,7,10,6,1,0,정평,97.73954457746748,1,4,3,8,0,0,0,0
3,제조업,5,경산시 가일길28길 11-15,35.8417863,128.7869967,534,0,7,0,0,0,0,영남대,3133.563333468896,0,0,0,0,0,0,0,0
3,제조업,5,경산시 고은1길 13-9,35.79908229999999,128.8603212,90,0,4,0,0,0,0,영남대,10546.477117482378,0,0,0,0,0,0,0,0
3,음식점,1,경산시 설총로 754,35.8047744,128.8320935,323,0,9,0,0,0,0,영남대,7962.945018597639,0,0,0,0,0,0,0,0
3,기타,0,경산시 원효로40길 24,35.817228,128.7559234,148,0,25,2,0,1,1,정평,1849.1498916683872,0,2,0,0,0,0,0,1
3,소매업,6,경산시 대학로 293,35.8373494,128.7540108,322,0,5,1,0,1,0,영남대,146.03019109686093,1,2,0,0,0,0,0,0
3,제조업,5,경산시 가야로67길 13-22,35.8511123,128.801419,662,0,9,0,0,0,0,영남대,4674.143320329351,0,0,0,0,0,0,0,0
3,제조업,5,경산시 인안길20길 67,35.8636005,128.7903788,516,0,6,0,0,0,0,영남대,4535.203958465478,0,0,0,0,0,0,0,0
3,소매업,6,경산시 중앙로 84,35.8232669,128.7361287,132,2,10,10,0,1,1,정평,134.6830927536612,1,4,1,10,0,0,0,0
3,제조업,5,경산시 원효로 1191,35.7995542,128.8549522,122,0,2,0,0,0,0,영남대,10080.569818830862,0,0,0,0,0,0,0,0
3,음식점,1,경산시 경안로 288,35.8328119,128.7356657,134,2,11,4,6,1,1,임당,511.772062526905,0,0,0,0,0,0,0,0
3,음식점,1,경산시 경안로41길 14,35.82562619999999,128.7354156,131,2,8,9,6,1,1,정평,240.80103226464308,1,3,2,8,0,0,0,0
3,음식점,1,경산시 청운로 31,35.8382117,128.7541878,322,0,8,1,0,1,0,영남대,234.5782423879966,1,1,0,0,0,0,0,0
3,소매업,6,경산시 한장군로 441,35.828222,128.8195001,350,0,5,0,0,0,0,영남대,6079.230636083691,0,0,0,0,0,1,0,0
3,도매업,7,경산시 일연로 596,35.8619491,128.8050508,676,0,4,0,0,0,0,영남대,5496.384089452054,0,0,0,0,0,0,0,0
3,도매업,7,경산시 북리1길 81,35.8902076,128.8282094,439,0,2,0,0,0,0,영남대,9050.014455235909,0,0,0,0,0,0,0,0
3,음식점,1,경산시 경산로13길 3-7,35.8145157,128.7315463,154,1,11,2,0,1,4,정평,1177.967537228193,0,1,0,3,0,0,0,1
3,제조업,5,경산시 장산로23길 6,35.8186019,128.7373118,134,1,9,8,0,1,1,정평,605.4710828536822,0,3,0,4,0,0,0,1
3,음식점,1,경산시 압독2로2길 35-1,35.8416782,128.7633865,349,0,21,0,0,1,2,영남대,1112.1133209351797,0,2,0,0,0,0,0,0
3,유흥주점,9,경산시 계양로16길 57,35.8198814,128.7544188,175,0,13,1,0,1,0,정평,1618.4890200891164,0,0,0,0,0,0,0,0
3,소매업,6,경산시 청운1로 55,35.8406176,128.7554935,322,0,10,0,0,1,0,영남대,526.0584838746938,0,2,1,0,0,0,0,0
3,음식점,1,경산시 하양로 13-13,35.9152251,128.825278,234,1,10,0,5,0,1,영남대,10919.878213270844,0,2,0,0,0,0,0,0
3,기타,0,경산시 대학로59길 11-16,35.8375612,128.752529,310,0,4,1,0,1,0,영남대,140.18129216011462,1,3,0,0,0,0,0,0
3,소매업,6,경산시 선화로20길 23-1,35.8651855,128.7941037,511,0,4,0,0,0,0,영남대,4904.098706445155,0,0,0,0,0,0,0,0
3,소매업,6,경산시 장산로 257,35.8177256,128.7528111,137,0,20,1,0,1,1,정평,1571.3162031857205,0,0,0,0,0,0,0,1
3,소매업,6,경산시 대정길 34,35.84452760000001,128.7353493,129,1,6,1,0,0,0,임당,1274.1562116398013,0,0,0,0,0,0,0,0
3,제조업,5,경산시 일연로115길 25-50,35.855854,128.8017022,653,0,4,0,0,0,0,영남대,4906.291343127818,0,0,0,0,0,0,0,0
3,도매업,7,경산시 원효로 323,35.8146856,128.7712155,205,0,8,3,0,1,1,영남대,2915.08640345868,0,0,0,0,0,0,0,0
3,제조업,5,경산시 원효로4길 3-12,35.8233721,128.7398456,137,2,12,8,0,1,0,정평,245.87672902771163,1,5,2,7,0,0,0,0
3,음식점,1,경산시 하양로 119-3,35.9147184,128.8199322,209,1,15,0,5,0,1,영남대,10592.01929309909,0,2,0,0,0,0,0,1
3,의료,11,경산시 경산로 43,35.8131876,128.7324162,158,1,10,2,0,1,3,정평,1283.1238437619918,0,1,0,2,0,0,1,0
3,소매업,6,경산시 하양로 158,35.9167658,128.8231177,226,1,14,0,5,0,0,영남대,10943.242904126177,0,2,0,0,0,0,0,0
3,도매업,7,경산시 상대로 229,35.7724791,128.7653531,39,0,0,0,0,0,0,정평,6261.168406954274,0,0,0,0,0,0,0,0
3,기타,0,경산시 가마실길 79,35.9061944,128.7972247,73,0,2,2,0,0,0,영남대,8720.101913013837,0,1,0,0,1,0,0,0
3,운송업,3,경산시 공단로 501-5,35.8760744,128.8181189,596,0,8,1,0,0,2,영남대,7353.084774515434,0,1,0,0,0,0,0,0
3,기타,0,경산시 교촌길 25,35.8218529,128.8263248,268,0,9,0,0,0,1,영남대,6821.219054240077,0,3,0,0,0,0,0,1
3,소매업,6,경산시 계양로 181,35.8318467,128.7489169,255,0,4,1,0,1,0,영남대,618.8896679522127,0,2,1,0,0,0,0,0
3,소매업,6,경산시 임당로 101,35.8452132,128.7440723,200,0,8,0,0,0,1,임당,1266.9600215429737,0,0,0,0,0,0,0,0
3,기타,0,경산시 하양로 59-1,35.9107625,128.8150869,155,1,11,0,5,0,1,영남대,9982.503130441744,0,2,0,0,0,0,1,0
3,제조업,5,경산시 대구대로 590,35.8742197,128.8514813,540,0,12,0,0,0,1,영남대,9841.291133577812,0,0,0,0,0,0,0,0
3,서비스,4,경산시 대구대로 608-13,35.8727752,128.8509422,542,0,13,0,0,0,1,영남대,9729.686351548738,0,0,0,0,0,0,0,0
3,기타,0,경산시 원효로 28,35.8237172,128.7405746,137,2,11,8,0,1,0,정평,302.0399539857977,1,5,2,6,0,0,0,0
3,의료,11,경산시 대학로 1522,35.9139762,128.8213923,216,1,14,0,5,0,2,영남대,10600.849666827797,0,3,0,0,0,0,0,1
3,도매업,7,경산시 대학로 428,35.8457984,128.7644384,334,0,11,0,0,0,1,영남대,1474.6280246979604,0,0,0,0,0,0,0,0
3,제조업,5,경산시 소월2길 4,35.9458738,128.835059,228,0,5,0,0,0,0,영남대,14234.80102822696,0,1,0,0,0,0,0,0
3,소매업,6,경산시 중앙로16길 37-1,35.8197469,128.7363008,133,1,10,10,0,1,0,정평,486.1725079095389,1,4,0,6,0,0,0,1
3,기타,0,경산시 향교길 61,35.8231602,128.7408571,137,2,12,8,0,1,0,정평,340.1195318380685,1,5,2,5,0,0,0,0
3,기타,0,경산시 대정길7길 10-4,35.8455529,128.7346242,122,1,6,1,0,0,0,임당,1404.827852807603,0,0,0,0,0,0,0,0
3,음식점,1,경산시 삼성현로 334,35.8085096,128.7354515,151,0,14,1,0,1,2,정평,1732.9600572064237,0,0,0,0,0,1,0,0
3,음식점,1,경산시 대구대로 91-2,35.9012443,128.8338857,233,0,4,0,0,0,0,영남대,10259.777099005789,0,0,0,0,0,0,1,0
3,기타,0,경산시 대학로9길 15-3,35.835548,128.7271007,116,3,17,3,6,0,1,임당,1277.688812232136,0,1,2,3,0,0,0,0
3,도매업,7,경산시 경안로 152-1,35.82114019999999,128.7381326,135,1,12,8,0,1,0,정평,333.3078163253612,1,4,0,7,0,0,0,1
3,음식점,1,경산시 경청로219길 4,35.8032819,128.7379759,122,0,19,1,0,1,2,정평,2306.201733468775,0,0,1,0,0,1,0,0
3,음식점,1,경산시 대구대로 252-1,35.8968427,128.850579,313,0,8,0,0,0,0,영남대,11080.70388460782,0,0,0,0,1,0,0,0
3,의료,11,경산시 대왕로 339-9,35.7642538,128.8309862,72,0,5,0,0,0,0,영남대,10664.309473273268,0,0,0,0,0,0,0,0
3,음식점,1,경산시 백양로33길 18,35.8126799,128.7599659,132,0,17,2,0,1,2,정평,2409.3494551553995,0,2,3,0,0,0,0,1
3,기타,0,경산시 읍천2길 55,35.8245158,128.838431,234,0,3,0,0,0,0,영남대,7833.460873021235,0,0,0,0,0,0,0,1
3,소매업,6,경산시 압독2로2길 12,35.8415139,128.7618407,342,0,19,0,0,1,2,영남대,985.903875228835,0,2,0,0,0,0,0,0
3,의료,11,경산시 대학로 1062,35.8759422,128.8122351,591,0,8,1,0,0,3,영남대,6925.708768295497,0,1,1,0,0,0,0,0
3,소매업,6,경산시 다문로 67,35.8754457,128.8184644,599,0,8,1,0,0,2,영남대,7336.643737979822,0,1,1,0,0,0,0,0
3,음식점,1,경산시 대학로44길 14,35.8329157,128.7458648,214,0,8,1,6,1,0,임당,446.64023872462377,1,2,1,0,0,0,0,0
3,소매업,6,경산시 대학로 280,35.8330177,128.7532086,309,0,4,1,0,1,0,영남대,370.1876815309393,1,1,0,0,0,0,0,0
3,유흥주점,9,경산시 청운1로 28-9,35.8383806,128.7539897,320,0,7,1,0,1,0,영남대,243.894899005588,1,1,1,0,0,0,0,0
3,소매업,6,경산시 아낙고개길6길 15,35.9148327,128.816412,172,2,15,0,5,0,1,영남대,10424.372471036782,0,2,0,0,0,0,0,1
3,제조업,5,경산시 금박로 169-7,35.83543969999999,128.836978,302,0,3,0,0,0,0,영남대,7591.524408412094,0,0,0,0,0,0,1,0
3,제조업,5,경산시 일연로 472,35.85070109999999,128.8046367,687,0,9,0,0,0,0,영남대,4932.536998725975,0,0,0,0,0,0,0,0
3,도매업,7,경산시 상대로 791,35.7991095,128.8040509,171,0,7,0,0,0,0,영남대,6195.811447792008,0,0,1,0,0,0,0,0
3,도매업,7,경산시 경안로 151,35.821105,128.7376242,135,1,13,8,0,1,0,정평,329.38076303208953,1,4,0,8,0,0,0,0
3,소매업,6,경산시 원효로 861,35.8143153,128.8285401,309,0,3,0,0,0,2,영남대,7253.755944963315,0,0,0,0,0,0,0,0
3,음식점,1,경산시 청운로 13-3,35.8372059,128.7523787,306,0,4,1,0,1,0,영남대,108.80408376255666,1,3,0,0,0,0,0,0
3,음식점,1,경산시 압독3로 25,35.8419414,128.7645157,349,0,16,0,0,1,2,영남대,1214.398482595837,0,2,0,0,0,0,0,0
3,미용,2,경산시 하양로 67,35.9112331,128.8159118,160,1,12,0,5,0,1,영남대,10067.60219167321,0,2,0,0,0,0,1,0
3,소매업,6,경산시 중앙로 61,35.8225691,128.7337613,130,2,8,9,0,1,1,정평,356.62837436339817,1,3,2,8,0,0,0,0
3,기타,0,경산시 백양로 105,35.8139553,128.753481,112,0,22,1,0,1,0,정평,1845.503402557916,0,1,1,0,0,0,1,0
3,음식점,1,경산시 옥산로 219,35.8345191,128.7183675,77,1,8,2,0,0,0,임당,2056.562473568874,0,2,1,2,0,0,0,0
3,도매업,7,경산시 압독로 153-12,35.8330237,128.7795547,390,0,5,0,0,1,0,영남대,2430.837377903428,0,0,0,0,0,0,0,0
3,소매업,6,경산시 백자로10길 3-11,35.8114202,128.7547861,113,0,16,0,0,1,1,정평,2115.525211770468,0,1,2,0,0,0,1,0
3,제조업,5,경산시 진성로 346-37,35.8528256,128.8361925,597,0,2,0,0,0,0,영남대,7738.15120638321,0,0,0,0,0,0,0,0
3,도매업,7,경산시 임당로 83-8,35.8439491,128.7428571,188,0,8,0,0,0,1,임당,1109.47418887673,0,0,0,0,0,0,0,0
3,제조업,5,경산시 보인길9길 26,35.8812883,128.8055402,524,0,0,1,0,0,0,영남대,6886.078113058985,0,0,1,0,0,0,0,0
3,기타,0,경산시 둥지로21길 6,35.8429951,128.7467607,240,0,10,0,0,1,1,영남대,926.2031137911184,0,0,0,0,0,0,0,0
3,음식점,1,경산시 대경로 707,35.9104598,128.8180071,180,1,12,0,5,0,1,영남대,10105.721314785224,0,1,0,0,0,0,0,1
3,제조업,5,경산시 당곡2길 66,35.8464801,128.8131813,755,0,0,0,0,0,0,영남대,5555.384430490158,0,0,0,0,0,0,0,1
3,제조업,5,경산시 원효로 549-7,35.8124233,128.7943967,250,0,2,0,0,0,0,영남대,4589.730282890545,0,0,0,0,0,0,0,0
3,제조업,5,경산시 인흥3길 62,35.804754,128.8076903,321,0,4,0,0,0,0,영남대,6062.039254626698,0,0,0,0,0,0,0,0
3,음식점,1,경산시 삼풍로 12,35.8215799,128.7549269,197,0,9,1,0,1,0,정평,1620.1183137527971,0,0,0,0,0,0,0,0
3,음식점,1,경산시 지식산업로 140,35.9330827,128.8270477,262,0,8,0,0,0,2,영남대,12647.34978104577,0,0,0,0,0,0,0,0
3,기타,0,경산시 경안로43길 9,35.82665490000001,128.7354329,131,2,7,9,6,1,0,정평,331.964364075415,1,3,4,9,0,0,0,0
3,제조업,5,경산시 봉회2길 27,35.8834616,128.8155728,464,0,8,1,0,0,0,영남대,7701.200417833283,0,1,0,0,0,0,0,0
3,소매업,6,경산시 봉회길 66,35.883926,128.8156803,475,0,8,1,0,0,0,영남대,7743.358783565693,0,1,0,0,0,0,0,0
3,소매업,6,경산시 원당길 4,35.8028257,128.8323116,320,0,3,0,0,0,0,영남대,8077.976895590829,0,0,0,0,0,0,0,0
3,제조업,5,경산시 일연로115길 64,35.85952,128.7992203,660,0,2,0,0,0,0,영남대,4906.41406820784,0,0,0,0,0,0,0,0
3,서비스,4,경산시 공단로100길 13,35.8765287,128.8205497,592,0,8,1,0,0,2,영남대,7559.581372923889,0,1,0,0,0,0,0,0
3,도매업,7,경산시 협석2길 85,35.7885866,128.7234764,168,0,2,0,0,1,0,정평,4128.233676340275,0,0,0,0,0,1,0,0
3,소매업,6,경산시 대학로 64,35.8333668,128.7299649,119,3,17,3,6,1,1,임당,1010.9117950053824,0,1,4,1,0,0,0,0
3,소매업,6,경산시 하양로 476,35.9265067,128.8554948,178,0,4,0,0,0,1,영남대,13630.671934917906,0,0,0,0,0,0,0,0
3,소매업,6,경산시 원효로 1,35.8199177,128.7491273,145,0,15,1,0,1,1,정평,1166.8036258837435,0,0,0,0,0,0,0,1
3,제조업,5,경산시 공단4로 127,35.8684483,128.8280613,693,0,3,0,0,0,0,영남대,7661.996828318588,0,2,0,0,0,0,0,0
3,서비스,4,경산시 대경로 61,35.8787121,128.7612526,16,0,6,0,0,0,0,영남대,4759.843035290768,0,0,0,0,0,0,0,0
3,음식점,1,경산시 성암로10길 1-5,35.8227964,128.7234398,124,1,18,3,0,1,2,정평,1256.5454177244274,0,2,1,2,0,0,0,0
3,제조업,5,경산시 하남로 66-9,35.7957072,128.8092526,194,0,3,0,0,0,0,영남대,6798.006492740894,0,0,0,0,0,0,0,0
3,소매업,6,경산시 금송로 406,35.9452571,128.8359856,232,0,5,0,0,0,0,영남대,14220.364100714152,0,1,0,0,0,0,0,0
3,소매업,6,경산시 일연로 465,35.8507362,128.8037833,675,0,9,0,0,0,0,영남대,4860.909141266101,0,0,0,0,0,0,0,0
3,소매업,6,경산시 중앙로14길 24,35.8207239,128.734802,131,2,9,10,0,1,2,정평,431.4849638769934,1,3,0,7,0,0,0,0
3,도매업,7,경산시 경안로31길 7,35.820791,128.7368392,135,1,11,10,0,1,0,정평,364.5334185029859,1,4,0,7,0,0,0,1
3,도매업,7,경산시 대부길 159,35.8961525,128.8096738,150,0,0,0,0,0,0,영남대,8382.543066884675,0,0,0,0,0,0,1,0
3,제조업,5,경산시 비녀길 5,35.7845893,128.7147691,162,0,2,0,0,1,0,정평,4828.0958717307685,0,0,0,0,0,0,0,1
3,기타,0,경산시 경안로 287-1,35.8326819,128.7345195,126,2,11,6,6,1,1,임당,615.5626673286538,0,1,0,0,0,0,0,0
3,음식점,1,경산시 원효로 181,35.819896,128.7566291,183,0,17,2,0,1,0,정평,1810.3492405702127,0,2,0,0,0,0,0,0
3,기타,0,경산시 중앙로18길 14-7,35.8220913,128.7363348,132,2,12,10,0,1,1,정평,233.6980232603057,1,3,1,9,0,0,0,0
3,기타,0,경산시 동강길 26,35.9547308,128.8318029,173,0,6,0,0,0,0,영남대,14940.01668065352,0,0,0,0,0,0,0,0
3,소매업,6,경산시 일연로115길 25-50,35.855854,128.8017022,653,0,4,0,0,0,0,영남대,4906.291343127818,0,0,0,0,0,0,0,0
3,소매업,6,경산시 공단2로 45,35.8717169,128.8240449,661,0,3,0,0,0,1,영남대,7525.204909583246,0,2,0,0,0,0,0,0
3,서비스,4,경산시 문천길 139-9,35.8910977,128.8341004,455,0,6,0,0,0,0,영남대,9518.803491099829,0,0,0,0,0,0,0,1
3,기타,0,경산시 압독3로 36,35.842155,128.7658002,353,0,14,0,0,1,2,영남대,1326.831308686967,0,0,0,0,0,0,0,0
3,소매업,6,경산시 대학로 383,35.8422787,128.7617487,334,0,19,0,0,1,2,영남대,1031.1237179268917,0,2,0,0,0,0,0,0
3,소매업,6,경산시 공단4로 145,35.8702997,128.828162,685,0,2,0,0,0,0,영남대,7767.506519366835,0,2,0,0,0,0,0,0
3,유흥주점,9,경산시 경청로217길 19-12,35.8018593,128.7356268,124,0,13,1,0,1,2,정평,2467.545687740393,0,0,0,0,0,1,0,1
3,음식점,1,경산시 삼풍로 14,35.8217322,128.7550276,202,0,7,1,0,1,0,정평,1626.317651246098,0,0,0,0,0,0,0,0
3,음식점,1,경산시 조영1길 6,35.8385928,128.7572852,327,0,10,0,0,1,0,영남대,463.2509723634834,1,0,0,0,0,0,0,0
3,기타,0,경산시 서상길 50,35.816868,128.7361031,140,1,11,5,0,1,2,정평,804.6408459377593,0,4,0,3,0,0,0,1
3,소매업,6,경산시 남매로 215,35.8298501,128.7409421,154,1,8,6,6,1,0,임당,466.3089064600855,1,1,3,1,0,0,0,0
3,서비스,4,경산시 원효로 162,35.8203819,128.7543293,181,0,13,1,0,1,0,정평,1595.6440921374576,0,0,0,0,0,0,0,0
3,제조업,5,경산시 공단6로 134-7,35.8710714,128.8258361,682,0,1,0,0,0,0,영남대,7627.318945296941,0,2,0,0,0,0,0,0
3,음식점,1,경산시 일연로 457,35.8498209,128.8034892,688,0,9,0,0,0,0,영남대,4803.275480921236,0,0,0,0,0,0,0,0
3,제조업,5,경산시 가일길3길 47-9,35.8400676,128.7732031,388,0,2,0,0,1,0,영남대,1874.7251632358723,0,3,0,0,0,0,0,0
3,기타,0,경산시 중앙로14길 7-1,35.8221153,128.7346826,131,2,11,10,0,1,1,정평,317.2918134252811,1,2,1,10,0,0,0,0
3,기타,0,경산시 원효로 150,35.8207597,128.7532499,175,0,15,1,0,1,0,정평,1490.7061077929109,0,0,0,0,0,0,0,0
3,음식점,1,경산시 경청로230길 19,35.8063286,128.7428256,126,0,15,1,0,1,2,정평,2030.5593281283127,0,0,1,0,1,0,0,0
3,서비스,4,경산시 백천길 27,35.804672,128.7423939,129,0,15,1,0,1,3,정평,2200.549563684576,0,0,1,0,1,0,0,0
3,소매업,6,경산시 둥지로 43,35.8417594,128.7528331,302,0,4,0,0,1,0,영남대,600.540333136486,0,1,1,0,0,0,0,0
3,제조업,5,경산시 인흥3길 62,35.804754,128.8076903,321,0,4,0,0,0,0,영남대,6062.039254626698,0,0,0,0,0,0,0,0
3,유흥주점,9,경산시 성암로13길 3,35.8237478,128.7231429,124,1,18,3,0,0,2,정평,1276.004096285571,0,2,1,2,0,0,0,0
3,소매업,6,경산시 장산로 86,35.8172643,128.7345864,135,1,13,5,0,1,4,정평,791.594785566477,0,2,0,3,0,0,0,1
3,음식점,1,경산시 둥지로 9,35.8395329,128.7554125,324,0,9,1,0,1,0,영남대,417.009400148473,1,1,1,0,0,0,0,0
3,음식점,1,경산시 조영길 29,35.8383452,128.7591128,337,0,12,0,0,1,0,영남대,598.2697758482924,0,0,0,0,0,0,0,0
3,제조업,5,경산시 다문로61길 61-8,35.8802258,128.8494326,524,0,7,0,0,0,0,영남대,9981.51852443709,0,0,0,0,0,0,0,0
3,제조업,5,경산시 가마실길 79,35.9061944,128.7972247,73,0,2,2,0,0,0,영남대,8720.101913013837,0,1,0,0,1,0,0,0
3,음식점,1,경산시 삼풍로 4,35.8209321,128.7544993,190,0,11,1,0,1,0,정평,1596.1243272788695,0,0,0,0,0,0,0,0
3,제조업,5,경산시 가야로67길 3-20,35.8511879,128.7999974,652,0,9,0,0,0,0,영남대,4557.105126350788,0,0,0,0,0,0,0,0
3,도매업,7,경산시 오목천서길 291,35.8345882,128.7934152,601,0,0,0,0,0,0,영남대,3660.18295975724,0,0,0,0,0,0,0,0
3,의료,11,경산시 선화로20길 23-1,35.8651855,128.7941037,511,0,4,0,0,0,0,영남대,4904.098706445155,0,0,0,0,0,0,0,0
3,소매업,6,경산시 원효로 735,35.8157113,128.814546,320,0,4,0,0,0,0,영남대,6017.484462480603,0,1,0,0,0,0,0,0
3,음식점,1,경산시 하양로 175,35.917479,128.8250155,230,1,10,0,5,0,0,영남대,11107.36372641654,0,2,0,0,0,0,0,0
3,소매업,6,경산시 백양로35길 2-3,35.8110816,128.7601799,121,0,15,2,0,1,3,정평,2522.704877985634,0,0,2,0,0,0,0,1
