id,group_id,latitude,longitude,num_of_company,num_of_large,num_of_bus_stop,num_of_hospital,num_of_theather,num_of_camp,num_of_school,nearest_subway_name,nearest_subway_distance,num_of_subway,num_of_gvn_office,parks_within_500m,parking_lots_within_500m,industry_category,avg_sales_level
2729,2447,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
2732,2447,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,의료,4.67
2734,2448,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,카페 및 베이커리,4.5
2729,2448,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,카페 및 베이커리,4.5
2732,2448,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,카페 및 베이커리,4.5
2718,2449,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,음식점,2.78
2724,2449,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,음식점,2.89
2717,2449,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,음식점,3.33
2718,2450,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,미용,1.0
2724,2450,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,미용,1.0
2717,2450,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,미용,1.0
2718,2451,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,서비스,3.0
2724,2451,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,서비스,3.0
2717,2451,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,서비스,3.0
2718,2452,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,소매업,4.0
2724,2452,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,소매업,4.36
2717,2452,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,소매업,4.47
2718,2453,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,도매업,6.0
2724,2453,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,도매업,6.0
2717,2453,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,도매업,6.0
2718,2454,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,의료,4.5
2724,2454,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,의료,4.5
2717,2454,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,의료,4.5
2717,2455,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,음식점,3.33
2723,2455,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,음식점,2.89
2714,2455,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,음식점,3.07
2717,2456,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,미용,1.0
2723,2456,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,미용,1.0
2714,2456,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,미용,1.0
2717,2457,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,서비스,3.0
2723,2457,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,서비스,3.0
2714,2457,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,서비스,2.33
2717,2458,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,소매업,4.47
2723,2458,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,소매업,4.36
2714,2458,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,소매업,4.83
2717,2459,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,도매업,6.0
2723,2459,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,도매업,6.0
2714,2459,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,도매업,5.33
2717,2460,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,교육,3.0
2723,2460,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,교육,3.0
2714,2460,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,교육,3.0
2717,2461,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,의료,4.5
2723,2461,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,의료,4.5
2714,2461,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,의료,4.4
2722,2462,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,음식점,3.5
2726,2462,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,음식점,3.4
2691,2462,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,음식점,3.4
2722,2463,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,미용,1.0
2726,2463,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,미용,1.0
2691,2463,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,미용,1.0
2722,2464,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,서비스,1.0
2726,2464,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,서비스,1.0
2691,2464,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,서비스,1.0
2722,2465,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,소매업,3.31
2726,2465,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,소매업,3.47
2691,2465,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,소매업,3.47
2722,2466,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,도매업,4.0
2726,2466,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,도매업,5.5
2691,2466,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,도매업,5.5
2722,2467,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,교육,1.0
2726,2467,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,교육,1.0
2691,2467,35.874481,128.804054,575,0,10,1,0,0,0,영남대,6299.42170257401,0,0,0,0,교육,1.0
2711,2468,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,음식점,2.97
2745,2468,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,음식점,3.0
2706,2468,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,음식점,3.0
2711,2469,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,서비스,2.0
2745,2469,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,서비스,2.0
2706,2469,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,서비스,2.0
2711,2470,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,소매업,5.09
2745,2470,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,소매업,5.05
2706,2470,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,소매업,5.06
2711,2471,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,도매업,5.25
2745,2471,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,도매업,5.25
2706,2471,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,도매업,5.25
2711,2472,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,교육,3.0
2745,2472,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,교육,3.0
2706,2472,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,교육,3.0
2711,2473,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,유흥주점,3.0
2745,2473,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,유흥주점,3.0
2706,2473,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,유흥주점,3.0
2711,2474,35.873959,128.820092,625,0,6,1,0,0,2,영남대,7400.952383358465,0,1,1,0,의료,4.4
2745,2474,35.875359,128.820284,605,0,8,1,0,0,2,영남대,7504.054992411308,0,1,1,0,의료,4.4
2706,2474,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,의료,4.4
2716,2475,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,음식점,3.0
2733,2475,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,음식점,3.5
2729,2475,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,음식점,2.93
2716,2476,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,미용,1.0
2733,2476,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,미용,1.0
2729,2476,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,미용,1.0
2716,2477,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,소매업,3.88
2733,2477,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,소매업,4.06
2729,2477,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,소매업,3.74
2716,2478,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,도매업,4.67
2733,2478,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,도매업,4.67
2729,2478,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,도매업,4.0
2716,2479,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,교육,2.0
2733,2479,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,교육,2.0
2729,2479,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,교육,1.67
2716,2480,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,의료,4.67
2733,2480,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,의료,4.43
2729,2480,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
2716,2481,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,카페 및 베이커리,7.0
2733,2481,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,카페 및 베이커리,4.5
2729,2481,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,카페 및 베이커리,4.5
2744,2482,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,음식점,3.5
2729,2482,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,음식점,2.93
2732,2482,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,음식점,2.79
2744,2483,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,미용,1.0
2729,2483,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,미용,1.0
2732,2483,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,미용,1.0
2744,2484,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,소매업,4.06
2729,2484,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,소매업,3.74
2732,2484,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,소매업,3.71
2744,2485,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,교육,2.0
2729,2485,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,교육,1.67
2732,2485,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,교육,1.67
2744,2486,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,유흥주점,1.0
2729,2486,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,유흥주점,1.0
2732,2486,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,유흥주점,1.0
2744,2487,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,의료,4.43
2729,2487,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
2732,2487,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,의료,4.67
2744,2488,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,카페 및 베이커리,4.5
2729,2488,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,카페 및 베이커리,4.5
2732,2488,35.883371,128.825895,520,0,4,0,0,0,1,영남대,8442.721180799359,0,1,0,0,카페 및 베이커리,4.5
2721,2489,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,음식점,3.0
2722,2489,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,음식점,3.5
2726,2489,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,음식점,3.4
2721,2490,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,미용,1.0
2722,2490,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,미용,1.0
2726,2490,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,미용,1.0
2721,2491,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,서비스,1.0
2722,2491,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,서비스,1.0
2726,2491,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,서비스,1.0
2721,2492,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,소매업,3.69
2722,2492,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,소매업,3.31
2726,2492,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,소매업,3.47
2721,2493,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,도매업,5.5
2722,2493,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,도매업,4.0
2726,2493,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,도매업,5.5
2721,2494,35.875703,128.804791,564,0,7,1,0,0,0,영남대,6440.207380397557,0,0,0,0,교육,1.0
2722,2494,35.875728,128.802117,535,0,10,0,0,0,0,영남대,6267.305718965705,0,0,0,0,교육,1.0
2726,2494,35.87524,128.803583,562,0,9,1,0,0,0,영남대,6325.406713383144,0,0,0,0,교육,1.0
2694,2495,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,음식점,2.77
2709,2495,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,음식점,2.88
2703,2495,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,음식점,2.85
2694,2496,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,서비스,1.0
2709,2496,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,서비스,2.0
2703,2496,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,서비스,2.0
2694,2497,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,소매업,5.0
2709,2497,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,소매업,5.25
2703,2497,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,소매업,5.06
2694,2498,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,도매업,5.5
2709,2498,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,도매업,5.29
2703,2498,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,도매업,5.29
2694,2499,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,유흥주점,3.0
2709,2499,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,유흥주점,3.0
2703,2499,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,유흥주점,3.0
2694,2500,35.871731,128.819335,660,0,8,1,0,0,1,영남대,7206.628453513267,0,1,1,0,의료,4.4
2709,2500,35.872479,128.819218,650,0,8,1,0,0,1,영남대,7243.540251680862,0,1,1,0,의료,4.4
2703,2500,35.872748,128.819234,644,0,8,1,0,0,2,영남대,7261.356169839771,0,1,1,0,의료,4.4
2717,2501,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,음식점,3.33
2723,2501,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,음식점,2.89
2718,2501,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,음식점,2.78
2717,2502,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,미용,1.0
2723,2502,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,미용,1.0
2718,2502,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,미용,1.0
2717,2503,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,서비스,3.0
2723,2503,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,서비스,3.0
2718,2503,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,서비스,3.0
2717,2504,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,소매업,4.47
2723,2504,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,소매업,4.36
2718,2504,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,소매업,4.0
2717,2505,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,도매업,6.0
2723,2505,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,도매업,6.0
2718,2505,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,도매업,6.0
2717,2506,35.875688,128.812091,592,0,8,1,0,0,3,영남대,6936.881928916749,0,1,1,0,의료,4.5
2723,2506,35.875234,128.811458,596,0,4,1,0,0,3,영남대,6860.749165900308,0,1,1,0,의료,4.5
2718,2506,35.8753,128.808939,596,0,9,1,0,0,2,영남대,6690.544752185848,0,0,1,0,의료,4.5
2714,2507,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,음식점,3.07
2705,2507,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,음식점,3.0
2706,2507,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,음식점,3.0
2714,2508,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,서비스,2.33
2705,2508,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,서비스,2.0
2706,2508,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,서비스,2.0
2714,2509,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,소매업,4.83
2705,2509,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,소매업,5.09
2706,2509,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,소매업,5.06
2714,2510,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,도매업,5.33
2705,2510,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,도매업,5.25
2706,2510,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,도매업,5.25
2714,2511,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,교육,3.0
2705,2511,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,교육,3.0
2706,2511,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,교육,3.0
2714,2512,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,유흥주점,3.0
2705,2512,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,유흥주점,3.0
2706,2512,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,유흥주점,3.0
2714,2513,35.874003,128.817546,617,0,6,1,0,0,2,영남대,7215.363004424231,0,1,1,0,의료,4.4
2705,2513,35.874464,128.819222,615,0,6,1,0,0,2,영남대,7368.419111890682,0,1,1,0,의료,4.4
2706,2513,35.874703,128.819436,609,0,8,1,0,0,2,영남대,7399.496302158859,0,1,1,0,의료,4.4
2733,2514,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,음식점,3.5
2716,2514,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,음식점,3.0
2729,2514,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,음식점,2.93
2733,2515,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,미용,1.0
2716,2515,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,미용,1.0
2729,2515,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,미용,1.0
2733,2516,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,소매업,4.06
2716,2516,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,소매업,3.88
2729,2516,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,소매업,3.74
2733,2517,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,도매업,4.67
2716,2517,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,도매업,4.67
2729,2517,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,도매업,4.0
2733,2518,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,교육,2.0
2716,2518,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,교육,2.0
2729,2518,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,교육,1.67
2733,2519,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,의료,4.43
2716,2519,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,의료,4.67
2729,2519,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
2733,2520,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,카페 및 베이커리,4.5
2716,2520,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,카페 및 베이커리,7.0
2729,2520,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,카페 및 베이커리,4.5
2734,2521,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,음식점,3.5
2729,2521,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,음식점,2.93
2716,2521,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,음식점,3.0
2734,2522,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,미용,1.0
2729,2522,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,미용,1.0
2716,2522,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,미용,1.0
2734,2523,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,소매업,4.06
2729,2523,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,소매업,3.74
2716,2523,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,소매업,3.88
2734,2524,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,도매업,4.67
2729,2524,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,도매업,4.0
2716,2524,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,도매업,4.67
2734,2525,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,교육,2.0
2729,2525,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,교육,1.67
2716,2525,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,교육,2.0
2734,2526,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,의료,4.43
2729,2526,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
